sep=,
From: 2023-01-01,Store: googleplay,Cid: 190747,To: 2023-09-13,Ext_id: com.BanqueMisr.MobileBanking
Submission date,Publication date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link,Device Name,OS
2023-01-11T16:19:47,2023-01-13T08:06:25,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Maged Nasem,1,,برنامج مش شغال و محدش ينزله مش بيسجل دخول ولا يتم انشاء حساب 😡😡😡,,,2023-01-17T19:12:35,"عميلنا العزيز,

يمكنكم التواصل معنا علي البريد الاليكترونى Bm19888@banquemisr.comاو الاتصال علي رقم 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و للتعرف على اسباب المشكلة والتأكد من عدم تكرارها مرة أخرى.",,,,2023-01-13T08:06:25,,,,,0,0,,https://appfollow.io/gp/2168/review/4929412769?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4929412769,,
2023-01-11T12:54:04,2023-01-12T19:04:09,com.BanqueMisr.MobileBanking,,,ar,,Ziad Ahmed,5,,Excellent,,,2023-01-17T19:13:15,"
pleased to meet your expectations.",,,,2023-01-12T19:04:09,,,,,0,0,,https://appfollow.io/gp/2168/review/4928402729?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4928402729,,
2023-01-11T12:19:33,2023-09-13T01:37:07,com.BanqueMisr.MobileBanking,,,en,2.2.0.7,Ahmed ElNashar,4,,One of the best banking apps if not the best. Just needs minor amendments and will deserve the 5 stars,,,2023-01-17T19:13:29,"
pleased to meet your expectations.",,,,2023-09-13T01:37:07,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564624?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564624,,
2023-01-11T09:51:12,2023-01-12T19:04:09,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Fares omar ahmed,5,,تطبيق ممتاز وفر كتير م الوقت,,,2023-01-17T19:06:52,"عميلنا العزيز,

سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك",,,,2023-01-12T19:04:09,,,,,0,0,,https://appfollow.io/gp/2168/review/4928402728?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4928402728,,
2023-01-11T09:38:55,2023-01-12T19:04:09,com.BanqueMisr.MobileBanking,,,fa,2.2.0.7,احمد رمضان رمضان,5,,ممتاز جدا,,,2023-01-17T19:06:48,"عميلنا العزيز,

سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك",,,,2023-01-12T19:04:09,,,,,0,0,,https://appfollow.io/gp/2168/review/4928402727?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4928402727,,
2023-01-11T05:59:12,2023-09-13T01:37:07,com.BanqueMisr.MobileBanking,,,en,2.2.0.7,Mohamed Abdel Mageed,1,,"Really very unprofessional app everytime sorry something wrong, sorry please try again soon, sorry atc.....",,,2023-01-17T19:13:44,"
Dear valued customer, we are sorry for your experience please feel free to send us on Bm19888@banquemisr.com

or call us on 19888 to be able to share your personal data and solve your problem as soon as",,,,2023-09-13T01:37:07,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564623?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564623,,
2023-01-11T05:46:46,2023-01-12T19:04:09,com.BanqueMisr.MobileBanking,,,fa,2.2.0.7,Ahmed Khaled,5,,ممتاز,,,2023-01-17T19:06:43,"عميلنا العزيز,

سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك",,,,2023-01-12T19:04:09,,,,,0,0,,https://appfollow.io/gp/2168/review/4928402726?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4928402726,,
2023-01-11T04:59:24,2023-01-12T08:07:08,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,الباشا ماجد,1,,"التطبيق بعد كتابة الاسم وكلمة المرور صحيحة بيقول ""حسابكم معطل مؤقتآ برجاء الاتصال بخدمة العملاء19888 "" ورنيت ع خدمة العملاء كذا مرة ومفيش تغير ولا استجابة",,,2023-01-17T19:13:58,"عميلنا العزيز,

يمكنكم التواصل معنا علي البريد الاليكترونى Bm19888@banquemisr.comاو الاتصال علي رقم 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و للتعرف على اسباب المشكلة والتأكد من عدم تكرارها مرة أخرى.",,,,2023-01-12T08:07:08,,,,,0,0,,https://appfollow.io/gp/2168/review/4926461777?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4926461777,,
2023-01-11T00:52:54,2023-01-12T08:07:08,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Mohamed Fouda,5,,منتهي الروعه,,,2023-01-17T19:06:39,"عميلنا العزيز,

سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك",,,,2023-01-12T08:07:08,,,,,0,0,,https://appfollow.io/gp/2168/review/4926461776?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4926461776,,
2023-01-10T20:30:11,2023-01-12T08:07:08,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Ahmed Magdy,1,,البرنامج لا يعمل مع اني حملته والشاشة بتراجع تاني يا ريت يكون في حل,,,,,,,,2023-01-12T08:07:08,,,,,0,0,,https://appfollow.io/gp/2168/review/4926461774?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4926461774,,
2023-01-10T20:09:14,2023-01-12T08:07:08,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,تلاوات نادره,1,,البرنامج سئ ادخل الإسم والرقم السري صحيح اكثر من مره ولا يفتح واتصلت على البنك قال لي الموظف غير اللغه الي الانجليزيه وغيرتها ولايفتح وتواصلت على الأيميل الخاص بالبرنامج لا أحد يرد على الرجاء حل المشكله,,,,,,,,2023-01-12T08:07:08,,,,,0,0,,https://appfollow.io/gp/2168/review/4926461773?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4926461773,,
2023-01-10T16:13:10,2023-01-12T08:07:08,com.BanqueMisr.MobileBanking,,,ar,1.0.0.24,Ahmed Elasmer,5,,شكرا,,,,,,,,2023-01-12T08:07:08,,,,,0,0,,https://appfollow.io/gp/2168/review/4926461772?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4926461772,,
2023-01-10T15:54:39,2023-09-13T01:37:07,com.BanqueMisr.MobileBanking,,,en,2.2.0.7,ma7ami7o,5,,Great app,,,2023-01-29T12:53:44,"Thank you for taking the time to write this feedback, we are very pleased with your positive review",,,,2023-09-13T01:37:07,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564622?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564622,,
2023-01-10T15:52:37,2023-01-11T19:03:51,com.BanqueMisr.MobileBanking,,,fa,2.2.0.7,هاجر احمد,5,,برنامج ممتاز,,,,,,,,2023-01-11T19:03:51,,,,,0,0,,https://appfollow.io/gp/2168/review/4925034523?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4925034523,,
2023-01-10T14:58:51,2023-09-13T01:37:07,com.BanqueMisr.MobileBanking,,,en,2.2.0.7,Omar Aktham,3,,"Unless you are ready to spend 3 or 4 days going to the bank asking repeatedly to activate your account (which I'm not sure if they'll even respond) , I wouldn't recommend it...",,,2023-01-29T12:52:25,"Dear valued customer, we are sorry for your experience please feel free to send us on Bm19888@banquemisr.com
or  call us on 19888 to be able to share your personal data and solve your problem as soon as possible .",,,,2023-09-13T01:37:07,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564621?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564621,,
2023-01-10T14:14:42,2023-01-11T19:03:51,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Bashaer Taha,1,,التطبيق سيئ بأكتب كل البيانات و يرسل كلمه سر ولا يكمل التسجيل ويخرج من البدايه,,,,,,,,2023-01-11T19:03:51,,,,,0,0,,https://appfollow.io/gp/2168/review/4925034522?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4925034522,,
2023-01-10T13:28:22,2023-01-11T19:03:51,com.BanqueMisr.MobileBanking,,,fa,2.2.0.7,Mahmoud Noman,5,,ممتاز جدا,,,,,,,,2023-01-11T19:03:51,,,,,0,0,,https://appfollow.io/gp/2168/review/4925034521?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4925034521,,
2023-01-10T10:38:33,2023-01-11T19:03:51,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,sameh zakher,5,,تمام,,,,,,,,2023-01-11T19:03:51,,,,,0,0,,https://appfollow.io/gp/2168/review/4925034520?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4925034520,,
2023-01-10T09:25:53,2023-01-11T19:03:51,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Hassan Elmasry,5,,تطبيق رائع جدا وسهل جدا وبسيط جدا 😍😍👍,,,,,,,,2023-01-11T19:03:51,,,,,0,0,,https://appfollow.io/gp/2168/review/4925034519?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4925034519,,
2023-01-10T08:54:22,2023-01-11T19:03:51,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Koko Mina,5,,تحفه فنيه,,,,,,,,2023-01-11T19:03:51,,,,,0,0,,https://appfollow.io/gp/2168/review/4925034518?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4925034518,,
2023-01-10T06:55:13,2023-01-11T19:03:51,com.BanqueMisr.MobileBanking,,,ar,2.2.0.5,Ashraf Hamdy,5,,ممتاز بنك مصر بجد خدمة ممتازة وخدمة عمل الشهادات من ATM وفرة كتير من الوقت والمجهود بجد شكرا جدا 🌹,,,,,,,,2023-01-11T19:03:51,,,,,0,0,,https://appfollow.io/gp/2168/review/4925034517?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4925034517,,
2023-01-09T23:32:59,2023-01-11T08:05:58,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Ashraf Baih,1,,اوسخ بنك في مصر,,,2022-12-15T13:52:17,"عميلنا العزيز,
يمكنكم التواصل معنا علي البريد الاليكترونى Bm19888@banquemisr.comاو الاتصال علي رقم 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و  للتعرف على اسباب المشكلة والتأكد من عدم تكرارها مرة أخرى.",,,,2023-01-11T08:05:58,,,,,2,0,,https://appfollow.io/gp/2168/review/4867664875?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4867664875,,
2023-01-09T22:21:21,2023-01-11T08:05:58,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,hamada jomaa بيت الديكور,5,,تمام,,,,,,,,2023-01-11T08:05:58,,,,,0,0,,https://appfollow.io/gp/2168/review/4923620965?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4923620965,,
2023-01-09T22:01:35,2023-01-11T08:05:58,com.BanqueMisr.MobileBanking,,,fa,2.2.0.7,Sadek Mohamed,5,,ممتاز,,,,,,,,2023-01-11T08:05:58,,,,,0,0,,https://appfollow.io/gp/2168/review/4923620964?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4923620964,,
2023-01-09T20:57:19,2023-01-11T08:05:58,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Omar Elbehary,1,,عندي مشكله بعد ما ادخل علي البرنامج واختار معامله تحويل اموال وبعد ما ادخل الرقم السري من التوكين يكتب رساله تم انتهاء جلستك ولا يتم اتمام المعامله مع العلم اني نزلت اخر تحديث للبرنامج برجاء الافاده ضروري وشكرا,,,,,,,,2023-01-11T08:05:58,,,,,0,0,,https://appfollow.io/gp/2168/review/4923620963?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4923620963,,
2023-01-09T19:43:01,2023-01-11T08:05:58,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,محمد العنانى,5,,تطبيق رائع,,,,,,,,2023-01-11T08:05:58,,,,,0,0,,https://appfollow.io/gp/2168/review/4923620962?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4923620962,,
2023-01-09T19:08:45,2023-01-11T08:05:58,com.BanqueMisr.MobileBanking,,,fa,,May Zahran,5,,ممتاز,,,,,,,,2023-01-11T08:05:58,,,,,0,0,,https://appfollow.io/gp/2168/review/4923620961?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4923620961,,
2023-01-09T19:07:48,2023-01-11T08:05:58,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,AHMED IBRAHIM,5,,تطبيق جميل ومفيد في كل الخدمات، ولكن نأمل إضافه ميزة تصوير للشاشه,,,,,,,,2023-01-11T08:05:58,,,,,0,0,,https://appfollow.io/gp/2168/review/4923620960?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4923620960,,
2023-01-09T18:04:30,2023-09-13T01:37:07,com.BanqueMisr.MobileBanking,,,en,2.2.0.7,Mohamed Bendary,5,,حلو,,,2023-01-29T12:39:54,سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك,,,,2023-09-13T01:37:07,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564620?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564620,,
2023-01-09T15:09:57,2023-01-10T19:03:45,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Mina Safwat,5,,جميل,,,,,,,,2023-01-10T19:03:45,,,,,0,0,,https://appfollow.io/gp/2168/review/4922595051?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4922595051,,
2023-01-09T14:58:58,2023-01-10T19:03:45,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,احمد السحراوى,5,,خدمه فوق الممتاذه اول مرة تحصل فى بنك مصر انى مقعدش للعصر,,,,,,,,2023-01-10T19:03:45,,,,,0,0,,https://appfollow.io/gp/2168/review/4922595050?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4922595050,,
2023-01-09T13:47:14,2023-01-10T19:03:45,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Ibrahim Monier,1,,خدمة سياه جدان برنامج لا يستجيب وانصح كل مستخدم بنك مصر يشوف اي بنك اخر,,,,,,,,2023-01-10T19:03:45,,,,,0,0,,https://appfollow.io/gp/2168/review/4922595049?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4922595049,,
2023-01-09T12:47:46,2023-01-10T19:03:45,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,mohsen badran,5,,امتياز,,,,,,,,2023-01-10T19:03:45,,,,,0,0,,https://appfollow.io/gp/2168/review/4922595048?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4922595048,,
2023-01-09T12:34:42,2023-01-10T19:03:45,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Eslam Arafa,1,,ازبل بنك في مصر خدمه زي الزفت ومفيش اي احترام للعميل,,,,,,,,2023-01-10T19:03:45,,,,,0,0,,https://appfollow.io/gp/2168/review/4922595047?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4922595047,,
2023-01-09T09:38:59,2023-01-10T19:03:45,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Hassan Ali,4,,جيد جدا,,,,,,,,2023-01-10T19:03:45,,,,,0,0,,https://appfollow.io/gp/2168/review/4922595045?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4922595045,,
2023-01-09T09:28:40,2023-01-10T19:03:45,com.BanqueMisr.MobileBanking,,,fa,2.2.0.7,Amira Nagy,5,,ممتاز,,,,,,,,2023-01-10T19:03:45,,,,,0,0,,https://appfollow.io/gp/2168/review/4922595044?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4922595044,,
2023-01-09T08:37:54,2023-01-10T19:03:45,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,sayed adel,3,,هل فى خصم من الكرت او من الأرباح بعد تسطيب وتفعيل البرنامج,,,,,,,,2023-01-10T19:03:45,,,,,0,0,,https://appfollow.io/gp/2168/review/4922595043?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4922595043,,
2023-01-09T05:48:19,2023-01-10T19:03:45,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Mr. Ahmed M. Hassan,5,,great 👍,,,,,,,,2023-01-10T19:03:45,,,,,0,0,,https://appfollow.io/gp/2168/review/4922595042?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4922595042,,
2023-01-08T20:03:56,2023-01-10T08:06:06,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Alaa Saad,1,,التطبيق لا يعمل برغم من إدخال اسم المستخدم وكلمه المرور وحاولنا الاتصال بالرقم الخاص بكم دون جدوي,,,,,,,,2023-01-10T08:06:06,,,,,0,0,,https://appfollow.io/gp/2168/review/4920203067?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4920203067,,
2023-01-08T20:02:13,2023-01-10T08:06:06,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Lamia Omran,5,,ليه مش بيقبل التسجيل علي البرنامج الرجاء الافاده,,,,,,,,2023-01-10T08:06:06,,,,,0,0,,https://appfollow.io/gp/2168/review/4920203066?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4920203066,,
2023-01-08T18:00:10,2023-01-10T08:06:06,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Elsayed Elshafiey,5,,good,,,2023-01-12T11:13:04,"Thank you for taking the time to write this feedback, we are very pleased with your positive review",,,,2023-01-10T08:06:06,,,,,0,0,,https://appfollow.io/gp/2168/review/4920203065?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4920203065,,
2023-01-08T17:40:46,2023-01-10T08:06:06,com.BanqueMisr.MobileBanking,,,fa,2.2.0.7,ابواكرم مجاز قانوني,5,,ممتاز,,,2023-01-12T11:13:20,"شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك
",,,,2023-01-10T08:06:06,,,,,0,0,,https://appfollow.io/gp/2168/review/4920203064?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4920203064,,
2023-01-08T16:23:02,2023-01-10T08:06:06,com.BanqueMisr.MobileBanking,,,fa,2.2.0.7,fawzy amer,5,,ممتاز,,,2023-01-12T11:51:29,"شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك
",,,,2023-01-10T08:06:06,,,,,0,0,,https://appfollow.io/gp/2168/review/4920203063?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4920203063,,
2023-01-08T16:18:16,2023-01-10T08:06:06,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Hamada Alihassn,5,,البرنامج رائع ولكن غير مكتمل مثلا فين ايقونه صناديق الاستثمار والتى من خلالها استطيع ان اشترك فى اى صندوق وان اشترى وأتابع حساب الاستثمار,,,2023-01-12T11:51:36,"شكرا علي اقتراحك و هنعمل علي تنفيذه عشان نوفرلك خدمة افضل و نكون علي مستوي التوقعات
",,,,2023-01-10T08:06:06,,,,,0,0,,https://appfollow.io/gp/2168/review/4920203062?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4920203062,,
2023-01-08T16:01:45,2023-01-09T19:09:21,com.BanqueMisr.MobileBanking,,,fa,2.2.0.7,Radi Bogdadi,5,,ممتاز جدا,,,2023-01-12T11:52:20,"شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك
",,,,2023-01-09T19:09:21,,,,,0,0,,https://appfollow.io/gp/2168/review/4918731601?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4918731601,,
2023-01-08T13:16:35,2023-01-09T19:09:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,mahmoud fouda,5,,انا عاوز استخدم خدمة بنك مصر اون لاين انا عملت حساب شهادة 25% فا ممكن تقولى ادخل فين او اعمل ايه حضرتك,,,,,,,,2023-01-09T19:09:21,,,,,0,0,,https://appfollow.io/gp/2168/review/4918731600?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4918731600,,
2023-01-08T13:12:27,2023-01-09T19:09:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,amr Orabi,5,,تطبيق رائع وسهل الاستخدام ودائما من تفوق لتفوق يا بنك مصر احسن بنك في مصر,,,2022-06-27T13:34:42,"عميلنا العزيز,
سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك",,,,2023-01-09T19:09:21,,,,,0,0,,https://appfollow.io/gp/2168/review/2170739192?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=2170739192,,
2023-01-08T12:16:47,2023-01-09T19:09:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,أحمد أحمد,1,,تطبيق فاشل بسجل حساب جديد بيطلب مني رقم البطاقه والقومي وتاريخ انتهائها والرقم السري بعمل ده كله َبيقولي الرقم غير صحيح ف الاخر ههههه,,,2023-01-12T11:52:54,"بنعتذر لحضرتك جدا و بناكد على حرصنا الدائم لتقديم أفضل خدمة لسيادتكم ممكن تتواصل معانا من خلال Bm19888@banquemisr.com
او  الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.
",,,,2023-01-09T19:09:21,,,,,0,0,,https://appfollow.io/gp/2168/review/4918731599?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4918731599,,
2023-01-08T11:52:45,2023-09-13T01:37:07,com.BanqueMisr.MobileBanking,,,en,2.2.0.7,Kerolos Awad,1,,very nice and easy to use,,,2023-01-12T11:53:54,"شكرا علي تعليقك و نتمني ان نكون علي مستوي توقعاتك لنصل الى التقييم المثالى
",,,,2023-09-13T01:37:07,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564619?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564619,,
2023-01-08T11:21:45,2023-01-09T19:09:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Dima Hamza,5,,خدمة بنكية ممتازة 👍,,,2023-01-12T11:55:04,"شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك
",,,,2023-01-09T19:09:21,,,,,0,0,,https://appfollow.io/gp/2168/review/4918731598?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4918731598,,
2023-01-08T10:13:49,2023-01-09T19:09:21,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,محمود البديري البديري,1,,كان شغال كويس بس اديلو اكتر من ٦ شهور مش بيفتح وادخل البيانات صح وفي الاخر يقول حاول تاني وزهقت منو,,,2023-01-12T11:54:38,"بنعتذر لحضرتك جدا و بناكد على حرصنا الدائم لتقديم أفضل خدمة لسيادتكم ممكن تتواصل معانا من خلال Bm19888@banquemisr.com
او  الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.
",,,,2023-01-09T19:09:21,,,,,0,0,,https://appfollow.io/gp/2168/review/4918731597?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4918731597,,
2023-01-08T07:17:48,2023-01-09T19:09:21,com.BanqueMisr.MobileBanking,,,fa,2.2.0.7,Mohamed Mowafiy,5,,ممتاز,,,2023-01-12T11:57:03,"شكرا علي تقيمك و نتمني ان نكون علي مستوي توقعاتك
",,,,2023-01-09T19:09:21,,,,,0,0,,https://appfollow.io/gp/2168/review/4918731596?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4918731596,,
2023-01-08T04:19:09,2023-09-13T01:37:07,com.BanqueMisr.MobileBanking,,,en,2.2.0.7,Mohamed ElDahDoh,5,,very good,,,2023-01-12T11:57:06,"Thank you for taking the time to write this feedback, we are very pleased with your positive review",,,,2023-09-13T01:37:07,,,,,0,0,,https://appfollow.io/gp/2168/review/5530564618?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=5530564618,,
2023-01-08T01:37:08,2023-01-09T09:32:17,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,hussney mohamed,1,,التطبيق لا يعمل. رغم إدخالي اسم المستخدم وكلمة المرور بشكل صحيح. يقول المعلومات خطأ. وفي النهاية عمل لي بلوك.. وتواصلت مع البنك عشرات اتصال . وأنتظر على المكالمة لأكثر من 15 دقيقة ولا يتم حل المشكلة. أرجو إيجاد حل وتحديث التطبيق,,,2023-01-12T11:57:36,"بنعتذر لحضرتك جدا و بناكد على حرصنا الدائم لتقديم أفضل خدمة لسيادتكم ممكن تتواصل معانا من خلال Bm19888@banquemisr.com
او  الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.

",,,,2023-01-09T09:32:17,,,,,0,0,,https://appfollow.io/gp/2168/review/4917097180?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4917097180,,
2023-01-08T01:21:51,2023-01-09T09:32:17,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Alaa Kamal,1,,تطبيق سيء جداً لا يمكننى التسجيل من خلال بعد اتباع جميع الخطوات يتم الخروج من البرنامج تلقائياً,,,2023-01-12T11:58:10,"بنعتذر لحضرتك جدا و بناكد على حرصنا الدائم لتقديم أفضل خدمة لسيادتكم ممكن تتواصل معانا من خلال Bm19888@banquemisr.com
او  الاتصال علي 19888 وذلك حفاظا علي سرية المعلومات الخاصة بك و لحل المشكلة التي تواجه سيادتكم.

",,,,2023-01-09T09:32:17,,,,,0,0,,https://appfollow.io/gp/2168/review/4917097179?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4917097179,,
2023-01-07T19:35:04,2023-01-09T03:31:29,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Sideek Kandil,5,,ممتاز جزاكم الله خيرا,,,2023-01-12T11:58:38,"سعداء لتقييمك الايجابي و بنتمني اننا نكون دايما عند حسن ظنك
",,,,2023-01-09T03:31:29,,,,,0,0,,https://appfollow.io/gp/2168/review/4916658758?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4916658758,,
2023-01-07T17:12:57,2023-01-08T21:28:01,com.BanqueMisr.MobileBanking,,,ar,2.2.0.7,Ashraf Ashraf,1,,ارجو إضافة اختيار عدم تجديد الشهادات او تجديدها وشكرا علي اضافه فك الشهادات لكن عاوز اختيار عدم التجديد,,,2023-01-12T11:59:14,"سعداء جدا باقتراح سيادتكم ونؤكد أنه سيتم دراسته من جانب الإدارة المختصة لتقديمه في أفضل صورة ممكنة.
",,,,2023-01-08T21:28:01,,,,,3,0,,https://appfollow.io/gp/2168/review/4915584034?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/445008?review_id=4915584034,,
